Elapsed time,Loss,Method
450,74.78758573123199,fedbuff
460,69.23417380332866,fedbuff
470,63.68076187542535,fedbuff
480,63.32966416582783,fedbuff
490,62.97856658026314,fedbuff
500,62.62746899469846,fedbuff
510,62.27637140913377,fedbuff
520,61.92527382356909,fedbuff
530,61.574176238004405,fedbuff
540,61.223078652439725,fedbuff
550,60.87198106687504,fedbuff
560,60.520883481310356,fedbuff
570,60.16978589574567,fedbuff
580,59.81868831018099,fedbuff
590,59.4675907246163,fedbuff
600,59.11649313905162,fedbuff
610,58.76539555348694,fedbuff
620,58.41429796792225,fedbuff
630,58.063200382357564,fedbuff
640,57.712102796792884,fedbuff
650,57.3610052112282,fedbuff
660,57.009907625663516,fedbuff
670,56.658810040098835,fedbuff
680,56.30771245453415,fedbuff
690,55.95661486896947,fedbuff
700,55.60551728340478,fedbuff
710,55.2544196978401,fedbuff
720,54.687873002509235,fedbuff
730,53.905877176865374,fedbuff
740,53.12388135122151,fedbuff
750,52.34188552557765,fedbuff
760,51.55988969993379,fedbuff
770,50.77789387428993,fedbuff
780,50.12028356975751,fedbuff
790,49.587058798198875,fedbuff
800,49.05383402664024,fedbuff
810,48.5206092550816,fedbuff
820,47.987384483522966,fedbuff
830,47.45415971196433,fedbuff
840,47.083086941605,fedbuff
850,46.87416618790901,fedbuff
860,46.66524543421302,fedbuff
870,46.456324680517035,fedbuff
880,46.24740392682104,fedbuff
890,46.03848317312505,fedbuff
900,45.82956241942907,fedbuff
910,45.620641665733075,fedbuff
920,45.41172091203708,fedbuff
930,45.2028001583411,fedbuff
940,44.99387940464511,fedbuff
950,44.784958650949115,fedbuff
960,44.57603789725313,fedbuff
970,44.36711714355714,fedbuff
980,44.158196389861146,fedbuff
990,43.949275636165154,fedbuff
1000,43.74035488246917,fedbuff
1010,43.53143412877318,fedbuff
1020,43.322513375077186,fedbuff
1030,43.1135926213812,fedbuff
1040,42.90467186768521,fedbuff
1050,42.69575111398922,fedbuff
1060,42.48683036029323,fedbuff
1070,42.28593188514187,fedbuff
1080,42.093055689300215,fedbuff
1090,41.90017949345856,fedbuff
1100,41.707303297616896,fedbuff
1110,41.51442710177524,fedbuff
1120,41.321550905933584,fedbuff
1130,41.12867471009192,fedbuff
1140,40.935798514250266,fedbuff
1150,40.74292231840861,fedbuff
1160,40.55004612256695,fedbuff
1170,40.35716992672529,fedbuff
1180,40.164293730883635,fedbuff
1190,39.99818273291191,fedbuff
1200,39.85883693536264,fedbuff
1210,39.71949113781338,fedbuff
1220,39.58014534026411,fedbuff
1230,39.44079954271485,fedbuff
1240,39.30145374516558,fedbuff
1250,39.16210794761631,fedbuff
1260,39.02276215006705,fedbuff
1270,38.883416352517784,fedbuff
1280,38.74407055496852,fedbuff
1290,38.604724757419255,fedbuff
1300,38.41795130114498,fedbuff
1310,38.23117784373994,fedbuff
1320,38.044404386334904,fedbuff
1330,37.857630928929865,fedbuff
1340,37.670857471524826,fedbuff
1350,37.484084014119794,fedbuff
1360,37.297310556714756,fedbuff
1370,37.11053709930972,fedbuff
1380,36.92376364190468,fedbuff
1390,36.73699018449964,fedbuff
1400,36.5502167270946,fedbuff
1410,36.36344326968957,fedbuff
1420,36.17666981228453,fedbuff
1430,35.998981205727354,fedbuff
1440,35.82129259938679,fedbuff
1450,35.64360399304621,fedbuff
1460,35.465915386705646,fedbuff
1470,35.28822678036507,fedbuff
1480,35.1105381740245,fedbuff
1490,34.93284956768393,fedbuff
1500,34.75516096134336,fedbuff
1510,34.57747235500279,fedbuff
1520,34.399783748662216,fedbuff
1530,34.22209514232164,fedbuff
1540,34.07126142913764,fedbuff
1550,33.947282611671305,fedbuff
1560,33.82330379420496,fedbuff
1570,33.699324976738616,fedbuff
1580,33.57534615927227,fedbuff
1590,33.45136734180593,fedbuff
1600,33.32738852433958,fedbuff
1610,33.20340970687324,fedbuff
1620,33.0794308894069,fedbuff
1630,32.955452071940556,fedbuff
1640,32.83147325447421,fedbuff
1650,32.77640397054249,fedbuff
1660,32.7213346882537,fedbuff
1670,32.66626540596491,fedbuff
1680,32.611196123676116,fedbuff
1690,32.55612684138732,fedbuff
1700,32.50105755909853,fedbuff
1710,32.445988276809736,fedbuff
1720,32.390918994520945,fedbuff
1730,32.335849712232154,fedbuff
1740,32.28078042994336,fedbuff
1750,32.22571114765457,fedbuff
1760,32.17064186536578,fedbuff
1770,32.11557258307699,fedbuff
1780,32.05835309409957,fedbuff
1790,32.0011336050709,fedbuff
1800,31.94391411604222,fedbuff
1810,31.88669462701354,fedbuff
1820,31.82947513798486,fedbuff
1830,31.772255648956182,fedbuff
1840,31.715036159927507,fedbuff
1850,31.65781667089883,fedbuff
1860,31.60059718187015,fedbuff
1870,31.54337769284147,fedbuff
1880,31.486158203812792,fedbuff
1890,31.428938714784113,fedbuff
1900,31.371719225755438,fedbuff
1910,31.299962755687197,fedbuff
1920,31.21366930319304,fedbuff
1930,31.127375850698883,fedbuff
1940,31.041082398204725,fedbuff
1950,30.95478894571057,fedbuff
1960,30.86849549321641,fedbuff
1970,30.782202040722254,fedbuff
1980,30.695908588228097,fedbuff
1990,30.60961513573394,fedbuff
400,89.94349189519559,fedbuff
410,88.81576884513568,fedbuff
420,87.68804579507575,fedbuff
430,86.56032274501584,fedbuff
440,85.43259969495591,fedbuff
450,84.304876644896,fedbuff
460,83.17715359483607,fedbuff
470,82.04943054477616,fedbuff
480,80.92170749471623,fedbuff
490,79.7939844446563,fedbuff
500,78.66626139459639,fedbuff
510,77.53853834453648,fedbuff
520,76.41081529447655,fedbuff
530,75.28309224441662,fedbuff
540,74.15536919435671,fedbuff
550,73.02764614429678,fedbuff
560,71.89992309423687,fedbuff
570,70.77220004417694,fedbuff
580,69.64447699411701,fedbuff
590,68.5167539440571,fedbuff
600,67.38903089399719,fedbuff
610,66.26130784393726,fedbuff
620,65.13358479387733,fedbuff
630,64.00586174381742,fedbuff
640,62.8781386937575,fedbuff
650,61.75041564369757,fedbuff
660,60.62269259363765,fedbuff
670,59.49496954357773,fedbuff
680,58.36724649351781,fedbuff
690,57.23952344345789,fedbuff
700,56.11180039339797,fedbuff
710,55.25065755494847,fedbuff
720,54.193639388848084,fedbuff
730,53.1366212227477,fedbuff
740,52.07960305664732,fedbuff
750,51.02258489054694,fedbuff
760,49.96556672444655,fedbuff
770,48.90854855834617,fedbuff
780,47.85153039224579,fedbuff
790,46.79451222614541,fedbuff
800,45.73749406004502,fedbuff
810,44.68047589394464,fedbuff
820,43.975093260889906,fedbuff
830,43.621346295019165,fedbuff
840,43.26759932914842,fedbuff
850,42.91385236327768,fedbuff
860,42.56010539740693,fedbuff
870,42.20635843153619,fedbuff
880,41.85261146566545,fedbuff
890,41.4988644997947,fedbuff
900,41.14511753392396,fedbuff
910,40.79137056805321,fedbuff
920,40.43762360218247,fedbuff
930,40.08387663631172,fedbuff
940,39.73012967044098,fedbuff
950,39.768240428230875,fedbuff
960,39.80635122339124,fedbuff
970,39.8444620185516,fedbuff
980,39.88257281371197,fedbuff
990,39.92068360887233,fedbuff
1000,39.9587944040327,fedbuff
1010,39.996905199193066,fedbuff
1020,40.03501599435343,fedbuff
1030,40.07312678951379,fedbuff
1040,40.11123758467416,fedbuff
1050,40.14934837983453,fedbuff
1060,39.99721599839957,fedbuff
1070,39.84508359882161,fedbuff
1080,39.69295119924365,fedbuff
1090,39.54081879966569,fedbuff
1100,39.38868640008773,fedbuff
1110,39.23655400050977,fedbuff
1120,39.08442160093181,fedbuff
1130,38.93228920135385,fedbuff
1140,38.780156801775895,fedbuff
1150,38.62802440219793,fedbuff
1160,38.47589200261997,fedbuff
1170,38.323759603042014,fedbuff
1180,38.171627203464055,fedbuff
1190,38.0194948038861,fedbuff
1200,37.86736240430813,fedbuff
1210,37.715230004730174,fedbuff
1220,37.563097605152215,fedbuff
1230,37.41096520557426,fedbuff
1240,37.2588328059963,fedbuff
1250,37.106700406418334,fedbuff
1260,36.954568006840375,fedbuff
1270,36.80243560726242,fedbuff
1280,36.65030320768446,fedbuff
1290,36.498170808106494,fedbuff
1300,36.32813911957648,fedbuff
1310,36.15810742933944,fedbuff
1320,35.988075739102406,fedbuff
1330,35.818044048865374,fedbuff
1340,35.64801235862834,fedbuff
1350,35.47798066839131,fedbuff
1360,35.30794897815427,fedbuff
1370,35.13791728791724,fedbuff
1380,34.96788559768021,fedbuff
1390,34.79785390744318,fedbuff
1400,34.627822217206145,fedbuff
1410,34.562131541475644,fedbuff
1420,34.49644087569588,fedbuff
1430,34.43075020991613,fedbuff
1440,34.365059544136365,fedbuff
1450,34.2993688783566,fedbuff
1460,34.23367821257684,fedbuff
1470,34.16798754679708,fedbuff
1480,34.10229688101732,fedbuff
1490,34.036606215237555,fedbuff
1500,33.97091554945779,fedbuff
1510,33.90522488367804,fedbuff
1520,33.839534217898276,fedbuff
1530,33.773843552118514,fedbuff
1540,33.70815288633875,fedbuff
1550,33.64246222055899,fedbuff
1560,33.57677155477923,fedbuff
1570,33.511080888999466,fedbuff
1580,33.445390223219704,fedbuff
1590,33.37969955743995,fedbuff
1600,33.31400889166019,fedbuff
1610,33.248318225880425,fedbuff
1620,33.18262756010066,fedbuff
1630,33.1169368943209,fedbuff
1640,33.05124622854114,fedbuff
1650,32.82579394526563,fedbuff
1660,32.60034164675406,fedbuff
1670,32.37488934824249,fedbuff
1680,32.14943704973092,fedbuff
1690,31.92398475121935,fedbuff
1700,31.728141399810244,fedbuff
1710,31.56190700679852,fedbuff
1720,31.395672613786797,fedbuff
1730,31.229438220775073,fedbuff
1740,31.06320382776335,fedbuff
1750,30.896969434751625,fedbuff
1760,30.79488467223909,fedbuff
1770,30.69279991584434,fedbuff
1780,30.59071515944959,fedbuff
1790,30.488630403054838,fedbuff
1800,30.38654564666009,fedbuff
1810,30.28446089026534,fedbuff
1820,30.18237613387059,fedbuff
1830,30.080291377475838,fedbuff
1840,29.97820662108109,fedbuff
1850,29.87612186468634,fedbuff
1860,29.774037108291587,fedbuff
1870,29.671952351896838,fedbuff
1880,29.56986759550209,fedbuff
1890,29.467782839107336,fedbuff
1900,29.365698082712587,fedbuff
1910,29.36505308788942,fedbuff
1920,29.364408102740306,fedbuff
1930,29.36376311759119,fedbuff
1940,29.363118132442075,fedbuff
1950,29.36247314729296,fedbuff
1960,29.361828162143844,fedbuff
1970,29.36118317699473,fedbuff
1980,29.360538191845613,fedbuff
1990,29.359893206696498,fedbuff
400,58.920676105013996,fedbuff
410,60.0591122885704,fedbuff
420,61.1975484721268,fedbuff
430,60.19118433924429,fedbuff
440,59.18482010408971,fedbuff
450,58.17845586893513,fedbuff
460,57.17209163378056,fedbuff
470,56.16572739862598,fedbuff
480,55.159363163471404,fedbuff
490,54.152998928316826,fedbuff
500,53.14663469316225,fedbuff
510,52.14027045800768,fedbuff
520,51.1339062228531,fedbuff
530,50.12754198769852,fedbuff
540,49.12117775254394,fedbuff
550,48.114813517389365,fedbuff
560,47.10844928223479,fedbuff
570,46.10208504708021,fedbuff
580,45.09572081192563,fedbuff
590,44.08935657677106,fedbuff
600,43.799440155960816,fedbuff
610,43.50952376931347,fedbuff
620,43.21960738266612,fedbuff
630,42.92969099601878,fedbuff
640,42.63977460937143,fedbuff
650,42.34985822272408,fedbuff
660,42.05994183607673,fedbuff
670,41.77002544942938,fedbuff
680,41.48010906278204,fedbuff
690,41.19019267613469,fedbuff
700,40.900276289487344,fedbuff
710,40.765453501988375,fedbuff
720,40.63063072188484,fedbuff
730,40.49580794178131,fedbuff
740,40.360985161677775,fedbuff
750,40.22616238157425,fedbuff
760,40.091339601470715,fedbuff
770,39.95651682136718,fedbuff
780,39.821694041263655,fedbuff
790,39.68687126116012,fedbuff
800,39.55204848105659,fedbuff
810,39.417225700953054,fedbuff
820,39.28240292084953,fedbuff
830,39.147580140745994,fedbuff
840,39.01275736064246,fedbuff
850,38.87793458053893,fedbuff
860,38.54658056588148,fedbuff
870,38.21522654185269,fedbuff
880,37.883872517823896,fedbuff
890,37.5525184937951,fedbuff
900,37.22116446976631,fedbuff
910,36.88981044573752,fedbuff
920,36.558456421708726,fedbuff
930,36.22710239767993,fedbuff
940,35.89574837365114,fedbuff
950,35.721073853452275,fedbuff
960,35.54639934072446,fedbuff
970,35.37172482799666,fedbuff
980,35.197050315268854,fedbuff
990,35.02237580254105,fedbuff
1000,34.847701289813244,fedbuff
1010,34.67302677708544,fedbuff
1020,34.49835226435763,fedbuff
1030,34.32367775162982,fedbuff
1040,34.14900323890202,fedbuff
1050,33.974328726174214,fedbuff
1060,33.90610884036102,fedbuff
1070,33.83788895962399,fedbuff
1080,33.76966907888695,fedbuff
1090,33.70144919814991,fedbuff
1100,33.63322931741288,fedbuff
1110,33.56500943667584,fedbuff
1120,33.4967895559388,fedbuff
1130,33.428569675201764,fedbuff
1140,33.360349794464724,fedbuff
1150,33.292129913727685,fedbuff
1160,33.22391003299065,fedbuff
1170,33.15569015225361,fedbuff
1180,33.08747027151657,fedbuff
1190,33.01925039077954,fedbuff
1200,32.9510305100425,fedbuff
1210,32.86507760249752,fedbuff
1220,32.77912469410696,fedbuff
1230,32.69317178571641,fedbuff
1240,32.60721887732585,fedbuff
1250,32.52126596893529,fedbuff
1260,32.435313060544736,fedbuff
1270,32.349360152154176,fedbuff
1280,32.26340724376362,fedbuff
1290,32.17745433537306,fedbuff
1300,32.028712136361634,fedbuff
1310,31.87996993435617,fedbuff
1320,31.731227732350707,fedbuff
1330,31.582485530345245,fedbuff
1340,31.433743328339787,fedbuff
1350,31.285001126334326,fedbuff
1360,31.136258924328864,fedbuff
1370,30.987516722323402,fedbuff
1380,30.83877452031794,fedbuff
1390,30.69003231831248,fedbuff
1400,30.541290116307017,fedbuff
1410,30.4485345992383,fedbuff
1420,30.355779084839238,fedbuff
1430,30.263023570440176,fedbuff
1440,30.17026805604111,fedbuff
1450,30.077512541642047,fedbuff
1460,29.984757027242985,fedbuff
1470,29.892001512843922,fedbuff
1480,29.799245998444857,fedbuff
1490,29.706490484045794,fedbuff
1500,29.613734969646732,fedbuff
1510,29.52097945524767,fedbuff
1520,29.428223940848603,fedbuff
1530,29.33546842644954,fedbuff
1540,29.24271291205048,fedbuff
1550,29.149957397651413,fedbuff
1560,29.078349806297457,fedbuff
1570,29.006742215951906,fedbuff
1580,28.93513462560636,fedbuff
1590,28.863527035260812,fedbuff
1600,28.791919444915266,fedbuff
1610,28.720311854569715,fedbuff
1620,28.64870426422417,fedbuff
1630,28.57709667387862,fedbuff
1640,28.512450505799695,fedbuff
1650,28.447804338052716,fedbuff
1660,28.38315817030574,fedbuff
1670,28.318512002558762,fedbuff
1680,28.253865834811783,fedbuff
1690,28.189219667064805,fedbuff
1700,28.124573499317826,fedbuff
1710,28.052947476104755,fedbuff
1720,27.98132145255886,fedbuff
1730,27.90969542901296,fedbuff
1740,27.838069405467063,fedbuff
1750,27.766443381921167,fedbuff
1760,27.69481735837527,fedbuff
1770,27.62319133482937,fedbuff
1780,27.551565311283476,fedbuff
1790,27.50752418570243,fedbuff
1800,27.463483061436733,fedbuff
1810,27.419441937171037,fedbuff
1820,27.37540081290534,fedbuff
1830,27.331359688639644,fedbuff
1840,27.287318564373944,fedbuff
1850,27.243277440108248,fedbuff
1860,27.19923631584255,fedbuff
1870,27.155195191576855,fedbuff
1880,27.11115406731116,fedbuff
1890,27.067112943045462,fedbuff
1900,27.023071818779766,fedbuff
1910,26.97903069451407,fedbuff
1920,26.934989570248373,fedbuff
1930,26.890948445982676,fedbuff
1940,26.84690732171698,fedbuff
1950,26.802866197451284,fedbuff
1960,26.758825073185587,fedbuff
1970,26.714783948919887,fedbuff
1980,26.67074282465419,fedbuff
1990,26.65608465037567,fedbuff
400,66.54256112469915,fedbuff
410,65.57432819577798,fedbuff
420,64.51314510630145,fedbuff
430,63.451962016824915,fedbuff
440,62.39077892734838,fedbuff
450,61.32959583787185,fedbuff
460,60.26841274839531,fedbuff
470,59.20722965891878,fedbuff
480,58.14604656944225,fedbuff
490,57.08486347996571,fedbuff
500,56.023680390489176,fedbuff
510,54.96249730101265,fedbuff
520,53.90131421153611,fedbuff
530,52.840131122059574,fedbuff
540,51.77894803258304,fedbuff
550,50.71776494310651,fedbuff
560,49.65658185362997,fedbuff
570,48.59539876415344,fedbuff
580,47.94841619621857,fedbuff
590,47.715634268329104,fedbuff
600,47.48285234043964,fedbuff
610,47.25007041255018,fedbuff
620,47.01728848466072,fedbuff
630,46.78450655677125,fedbuff
640,46.551724628881786,fedbuff
650,46.318942700992324,fedbuff
660,46.08616077310286,fedbuff
670,45.85337884521339,fedbuff
680,45.62059691732393,fedbuff
690,45.38781498943447,fedbuff
700,45.155033061545005,fedbuff
710,44.70898545158085,fedbuff
720,44.262937826362744,fedbuff
730,43.816890201144645,fedbuff
740,43.37084257592654,fedbuff
750,42.92479495070844,fedbuff
760,42.47874732549033,fedbuff
770,42.207721482439084,fedbuff
780,41.93669565190636,fedbuff
790,41.66566982137365,fedbuff
800,41.39464399084093,fedbuff
810,41.12361816030821,fedbuff
820,40.8525923297755,fedbuff
830,40.581566499242776,fedbuff
840,40.31054066871006,fedbuff
850,40.03951483817735,fedbuff
860,39.768489007644625,fedbuff
870,39.49746317711191,fedbuff
880,39.22643734657919,fedbuff
890,38.955411516046475,fedbuff
900,38.68438568551375,fedbuff
910,38.41335985498104,fedbuff
920,38.142334024448324,fedbuff
930,37.930136729823644,fedbuff
940,37.77676798793798,fedbuff
950,37.62339924605232,fedbuff
960,37.47003050416666,fedbuff
970,37.316661762280994,fedbuff
980,37.163293020395336,fedbuff
990,37.00992427850967,fedbuff
1000,36.856555536624015,fedbuff
1010,36.70318679473835,fedbuff
1020,36.54981805285269,fedbuff
1030,36.39644931096703,fedbuff
1040,36.243080569081364,fedbuff
1050,36.08971182719571,fedbuff
1060,35.85046013730774,fedbuff
1070,35.61120844127695,fedbuff
1080,35.37195674524616,fedbuff
1090,35.13270504921537,fedbuff
1100,34.893453353184576,fedbuff
1110,34.654201657153784,fedbuff
1120,34.53235606952766,fedbuff
1130,34.41051049029907,fedbuff
1140,34.288664911070484,fedbuff
1150,34.1668193318419,fedbuff
1160,34.04497375261331,fedbuff
1170,33.923128173384725,fedbuff
1180,33.801282594156135,fedbuff
1190,33.67943701492755,fedbuff
1200,33.55759143569896,fedbuff
1210,33.435745856470376,fedbuff
1220,33.313900277241785,fedbuff
1230,33.1920546980132,fedbuff
1240,33.07020911878461,fedbuff
1250,32.94836353955603,fedbuff
1260,32.82651796032744,fedbuff
1270,32.70467238109885,fedbuff
1280,32.5793537116877,fedbuff
1290,32.45056195110032,fedbuff
1300,32.32177019051294,fedbuff
1310,32.19297842992556,fedbuff
1320,32.064186669338184,fedbuff
1330,31.935394908750805,fedbuff
1340,31.806603148163425,fedbuff
1350,31.677811387576046,fedbuff
1360,31.59876897789411,fedbuff
1370,31.56947593335102,fedbuff
1380,31.54018288880793,fedbuff
1390,31.510889844264838,fedbuff
1400,31.481596799721746,fedbuff
1410,31.452303755178654,fedbuff
1420,31.423010710635563,fedbuff
1430,31.39371766609247,fedbuff
1440,31.36442462154938,fedbuff
1450,31.335131577006287,fedbuff
1460,31.3058385324632,fedbuff
1470,31.276545487920107,fedbuff
1480,31.144963555167575,fedbuff
1490,31.013381615098776,fedbuff
1500,30.881799675029974,fedbuff
1510,30.750217734961176,fedbuff
1520,30.618635794892377,fedbuff
1530,30.487053854823575,fedbuff
1540,30.355471914754776,fedbuff
1550,30.223889974685978,fedbuff
1560,30.092308034617176,fedbuff
1570,29.960726094548377,fedbuff
1580,29.82914415447958,fedbuff
1590,29.697562214410777,fedbuff
1600,29.565980274341978,fedbuff
1610,29.434398334273176,fedbuff
1620,29.40234806092965,fedbuff
1630,29.370297794705184,fedbuff
1640,29.338247528480718,fedbuff
1650,29.306197262256248,fedbuff
1660,29.27414699603178,fedbuff
1670,29.24209672980731,fedbuff
1680,29.210046463582845,fedbuff
1690,29.17799619735838,fedbuff
1700,29.14594593113391,fedbuff
1710,29.042489144057054,fedbuff
1720,28.867625815698247,fedbuff
1730,28.692762487339436,fedbuff
1740,28.51789915898063,fedbuff
1750,28.343035830621822,fedbuff
1760,28.168172502263012,fedbuff
1770,28.073544063493685,fedbuff
1780,28.059150537269215,fedbuff
1790,28.044757011044748,fedbuff
1800,28.03036348482028,fedbuff
1810,28.015969958595814,fedbuff
1820,28.001576432371348,fedbuff
1830,27.987182906146877,fedbuff
1840,27.97278937992241,fedbuff
1850,27.958395853697944,fedbuff
1860,27.944002327473477,fedbuff
1870,27.929608801249007,fedbuff
1880,27.91521527502454,fedbuff
1890,27.900821748800073,fedbuff
1900,27.886428222575606,fedbuff
1910,27.872034696351136,fedbuff
1920,27.85764117012667,fedbuff
1930,27.843247643902203,fedbuff
1940,27.828854117677736,fedbuff
1950,27.814460591453265,fedbuff
1960,27.8000670652288,fedbuff
1970,27.706945596334865,fedbuff
1980,27.613824121809866,fedbuff
1990,27.520702647284867,fedbuff
400,64.86999599884601,fedbuff
410,63.203285329955385,fedbuff
420,60.81608239187059,fedbuff
430,58.4288794537858,fedbuff
440,56.041676515701,fedbuff
450,53.6544735776162,fedbuff
460,51.267270639531404,fedbuff
470,49.892757950814676,fedbuff
480,49.5309357046214,fedbuff
490,49.169113458428114,fedbuff
500,48.80729121223484,fedbuff
510,48.44546896604155,fedbuff
520,48.08364671984827,fedbuff
530,47.72182447365499,fedbuff
540,47.360002227461706,fedbuff
550,46.99817998126842,fedbuff
560,46.636357735075144,fedbuff
570,46.27453548888186,fedbuff
580,45.91271324268858,fedbuff
590,45.5508909964953,fedbuff
600,45.18906875030201,fedbuff
610,44.827246504108736,fedbuff
620,44.46542425791545,fedbuff
630,44.103602011722174,fedbuff
640,43.74177976552889,fedbuff
650,43.379957519335605,fedbuff
660,43.01813527314233,fedbuff
670,42.65631302694904,fedbuff
680,42.29449078075576,fedbuff
690,41.93266853456248,fedbuff
700,41.5708462883692,fedbuff
710,41.847699934539165,fedbuff
720,42.12455361116357,fedbuff
730,42.40140728778798,fedbuff
740,42.67826096441239,fedbuff
750,42.9551146410368,fedbuff
760,42.6798723538799,fedbuff
770,41.852533997637735,fedbuff
780,41.02519564139557,fedbuff
790,40.197857285153404,fedbuff
800,39.37051892891124,fedbuff
810,38.54318057266907,fedbuff
820,37.715842216426914,fedbuff
830,37.600313480252986,fedbuff
840,37.48478477802078,fedbuff
850,37.369256075788584,fedbuff
860,37.25372737355639,fedbuff
870,37.13819867132418,fedbuff
880,37.022669969091986,fedbuff
890,36.90714126685979,fedbuff
900,36.79161256462759,fedbuff
910,36.67608386239539,fedbuff
920,36.56055516016319,fedbuff
930,36.44502645793099,fedbuff
940,36.32949775569879,fedbuff
950,36.21396905346659,fedbuff
960,36.098440351234395,fedbuff
970,35.98291164900219,fedbuff
980,35.86738294676999,fedbuff
990,35.751854244537796,fedbuff
1000,35.6363255423056,fedbuff
1010,35.520796840073395,fedbuff
1020,35.4052681378412,fedbuff
1030,35.289739435609,fedbuff
1040,35.174210733376796,fedbuff
1050,35.0586820311446,fedbuff
1060,35.021341772315346,fedbuff
1070,34.9840015172144,fedbuff
1080,34.94666126211346,fedbuff
1090,34.90932100701252,fedbuff
1100,34.87198075191158,fedbuff
1110,34.83464049681064,fedbuff
1120,34.7973002417097,fedbuff
1130,34.66437787022566,fedbuff
1140,34.531455494183895,fedbuff
1150,34.39853311814214,fedbuff
1160,34.265610742100385,fedbuff
1170,34.13268836605863,fedbuff
1180,33.99976599001687,fedbuff
1190,33.866843613975114,fedbuff
1200,33.73392123793336,fedbuff
1210,33.6009988618916,fedbuff
1220,33.46807648584984,fedbuff
1230,33.33515410980809,fedbuff
1240,33.20223173376633,fedbuff
1250,33.06930935772457,fedbuff
1260,32.936386981682816,fedbuff
1270,32.80346460564106,fedbuff
1280,32.670542229599306,fedbuff
1290,32.55099227947834,fedbuff
1300,32.44481475782878,fedbuff
1310,32.33863723617921,fedbuff
1320,32.23245971452965,fedbuff
1330,32.126282192880076,fedbuff
1340,32.020104671230506,fedbuff
1350,31.913927149580942,fedbuff
1360,31.807749627931372,fedbuff
1370,31.701572106281805,fedbuff
1380,31.59539458463224,fedbuff
1390,31.48921706298267,fedbuff
1400,31.383039541333105,fedbuff
1410,31.309490296183224,fedbuff
1420,31.235941052589183,fedbuff
1430,31.162391808995142,fedbuff
1440,31.0888425654011,fedbuff
1450,31.015293321807057,fedbuff
1460,30.941744078213016,fedbuff
1470,30.868194834618976,fedbuff
1480,30.794645591024935,fedbuff
1490,30.721096347430894,fedbuff
1500,30.640485439651034,fedbuff
1510,30.55281286633845,fedbuff
1520,30.465140293025865,fedbuff
1530,30.37746771971328,fedbuff
1540,30.289795146400696,fedbuff
1550,30.20212257308811,fedbuff
1560,30.114449999775527,fedbuff
1570,30.026777426462942,fedbuff
1580,29.939104853150358,fedbuff
1590,29.851432279837773,fedbuff
1600,29.76375970652519,fedbuff
1610,29.676087133212604,fedbuff
1620,29.58841455990002,fedbuff
1630,29.500741986587435,fedbuff
1640,29.43919602724877,fedbuff
1650,29.403776686867275,fedbuff
1660,29.368357346485784,fedbuff
1670,29.332938006104293,fedbuff
1680,29.297518665722798,fedbuff
1690,29.262099325341307,fedbuff
1700,29.226679984959816,fedbuff
1710,29.19126064457832,fedbuff
1720,29.15584130419683,fedbuff
1730,29.120421963815335,fedbuff
1740,29.085002623433844,fedbuff
1750,29.049583283052353,fedbuff
1760,29.01416394267086,fedbuff
1770,28.978744602289368,fedbuff
1780,28.943325261907876,fedbuff
1790,28.907905921526382,fedbuff
1800,28.87248658114489,fedbuff
1810,28.8370672407634,fedbuff
1820,28.801647900381905,fedbuff
1830,28.766228560000414,fedbuff
1840,28.730809219618923,fedbuff
1850,28.69131663508546,fedbuff
1860,28.647750805623122,fedbuff
1870,28.60418497616078,fedbuff
1880,28.560619146698443,fedbuff
1890,28.517053317236105,fedbuff
1900,28.473487487773767,fedbuff
1910,28.429921658311425,fedbuff
1920,28.386355828849087,fedbuff
1930,28.34278999938675,fedbuff
1940,28.299224169924408,fedbuff
1950,28.25565834046207,fedbuff
1960,28.21209251099973,fedbuff
1970,28.168526681537394,fedbuff
1980,28.124960852075052,fedbuff
1990,28.05961182700689,fedbuff
